sentence,label_name,label_ID,language
"ACTIVIST JANET MURGUÍA CALLS OBAMA 'DEPORTER-IN-CHIEF,' SAYS HE HAS DEPORTED MORE IMMIGRANTS THAN OTHER PRESIDENTS",Political,13.0,en
HILLSBOROUGH SITE TO HOST MIGRANT KIDS,Health and Safety,9.0,en
INFLUX OF KIDS FUELING DEBATE,Political,13.0,en
MIKE PENCE SAYS 'NO EFFORT' MADE AGAINST VISA OVERSTAYS,Political,13.0,en
"U.S. Immigration and Customs Enforcement does go after visa violators, but the agency prioritizes violent undocumented immigrants.",Security and Defense,8.0,en
STANCE ON IMMIGRATION DRAWS FIRE,Political,13.0,en
"Florida Democrats pounced on Republican U.S. Senate candidate Carlos Beruff after he told a gathering of Broward County Republicans on Monday night that he doesn't want to let ""anybody from the Middle East into this country.""",Political,13.0,en
"He later clarified to the newspaper that ""Israel is an exception"" - because ""I think Israel's security measures are pretty strong"" - but his ban would apply to Christians and Muslims, the Sun Sentinel reported.",Security and Defense,8.0,en
Senate panel advances bill to change immigration policies Activists cheer vote,Political,13.0,en
"There was suspense to the end of the committee's deliberations, when Sen. Patrick Leahy, the Vermont Democrat who serves as chairman, sparked a debate over his proposal to give same-sex and heterosexual spouses equal rights under immigration law.

""I don't want to be the senator who asks people to choose between the love of their life and the love of their country,"" he said, adding he wanted to hear from others on the committee.
",Political,13.0,en
Immigration bill envisions new farm worker program,Economic,1.0,en
"In a breakfast talk at the St. Louis Regional Chamber, which has made boosting immigration to the region one of its top priorities, Blunt said the only way he saw immigration reform moving through Congress was in a series of bills, instead of the comprehensive package passed last year by the Senate.
",Political,13.0,en
"
PRIMARY",Political,13.0,en
"GOP Immigration backers see service path to status
",Political,13.0,en
Immigrants who were injured in the crash were treated at local hospitals. ,Health and Safety,9.0,en
"U.S. Immigration to form 3 N.C. agent teams; Their job: Deport smugglers, criminal illegal immigrants",Crime and Punishment,7.0,en
"Now 18 and still struggling through his sophomore year of high school, Monir works late every night, packing takeout orders of Thai food. The fear of failure follows him like a ghost. It is there when he cannot get to school on time, when he realizes how far behind he is on his homework, when he spots a classmate who dropped out a while back, handing out fliers for an Indian restaurant in the East Village.",Quality of Life,10.0,en
"The new rules, the product of months of legal wrangling, aren't so much an outright ban as a tightening of already-tough visa policies affecting citizens from six Muslim-majority countries. Refugees are covered, too.",Policy Prescription and Evaluation,6.0,en
"The study attributed these effects in part to confusion among immigrants and providers about who remains eligible and to fears that receiving welfare could lead to deportation or other penalties under laws intended to bar immigrants from becoming ""public charges.""",Policy Prescription and Evaluation,6.0,en
Obama migrant order gets review,Policy Prescription and Evaluation,6.0,en
Fingerprints before flying Pols call for exit check on foreigners,Security and Defense,8.0,en
"Barely a week into his second term, President Obama made a stirring call Tuesday for Congress to act on immigration reform before the end of the year.",Political,13.0,en
"Helpfully, along came Sen. Orrin Hatch of Utah, a conservative Republican whose support was needed to send a crucial signal to his ideological compatriots on the right. He, wisely, wished to break down the barriers.",Political,13.0,en
"After considering it for nearly three years, the New York State Supreme Court's Appellate Division in Brooklyn approved Vargas' application to the bar. Five judges agreed that Vargas' immigration status ""does not reflect adversely upon his general fitness to practice law.""","Legality, Constitutionality, Jurisdiction",5.0,en
"Woodlawn, straddling the Yonkers border, has long been an enclave where Irish immigrants, both legal and undocumented, have chosen to put down roots.",Cultural Identity,11.0,en
Dead end for nice idea,Other,15.0,en
"Cuomo's Tenant Protection Unit has served a subpoena on Castellan Real Estate Partners/Liberty Place Property Management, asking the landlord to cough up rental papers.","Legality, Constitutionality, Jurisdiction",5.0,en
"UNDOCUMENTED immigrants in New York could become ""state citizens"" with a slew of benefits from driver's licenses to voting rights under a bill to be introduced Monday.","Legality, Constitutionality, Jurisdiction",5.0,en
Deporting Criminal Aliens,Crime and Punishment,7.0,en
A spokeswoman for the Mexican Consulate in San Antonio said each of the witnesses would be examined individually by an immigration court.,"Legality, Constitutionality, Jurisdiction",5.0,en
THEY WERE A part of the electorate the Republican Party said it would set out to embrace in 2016 - but they were shoved away almost as soon as Donald Trump rode down the golden escalator at Trump Tower to announce he was running for President.,Political,13.0,en
"Much of the paper is obscured by Kobach's sleeve and hand, but a portion at the bottom makes it apparent that he would propose changes to ""voter rolls.""",Political,13.0,en
THE JUDGE who blocked part of President Trump's controversial immigration ban is a former Manhattan prosecutor who favors pearls for herself - and tough punishments for criminals.,"Legality, Constitutionality, Jurisdiction",5.0,en
"FROM HOME TO HOME: EXHIBIT OFFERS IMAGES OF IMMIGRANTS' JOURNEY, LIFE; AT JEWISH COMMUNITY CENTER, THROUGH FEB. 28",Cultural Identity,11.0,en
"since nurturing it into a $6 million-a-year success serving hundreds of clients annually,",Economic,1.0,en
"Danilda refused to go alone, so the family agreed to let the sisters buy two tickets to Kennedy Airport and attempt to smile their way through security together.",Quality of Life,10.0,en
Shafiqullah said customs can detain immigrants within 100 miles of any border - including the ocean - making the agency's law enforcement duties not that different from Immigration and Customs Enforcement in New York City.,Security and Defense,8.0,en
Bigs ask feds to keep out of N.Y. courts,"Legality, Constitutionality, Jurisdiction",5.0,en
30 busted tunneling into Calif.,Crime and Punishment,7.0,en
"In Mexico, Christie declines to talk about immigration
",Political,13.0,en
"After Mexico, Christie must strike delicate balance",Political,13.0,en
"Still, ""this issue will be raised,"" Penaloza said. ""It has to be.""",Political,13.0,en
"Though Christie skirted the topic of immigration during his three-day trade mission to Mexico, saying he would speak out on his position ""if and when"" he is a presidential candidate, the issue will pose an unavoidable political challenge if he decides to run in 2016.",Political,13.0,en
Immigrant's Death in Detention Prompts New Criticism,Health and Safety,9.0,en
The fact that Mr. Valoy-Nunez's death -- the first at an immigration detention center -- was from a treatable disease prompted advocates to renew their complaints against not only the way the Immigration and Naturalization Service treats detainees but also the practice of detention itself.,Health and Safety,9.0,en
"Visiting justices from Canada's high court sat in on Monday's immigration arguments before the Supreme Court - and after their 90-minute education in the current state of American jurisprudence, our neighbors to the north would be forgiven if they had fantasies of building a border wall of their own.","Legality, Constitutionality, Jurisdiction",5.0,en
"With GOP congressional leaders now saying immigration reform isn't likely to happen this year, some California Republicans may be feeling they've been thrown under the bus.",Political,13.0,en
"Both the border patrol and the FBI said that the investigation led authorities early Thursday to the Mission home of the agent, who was found dead inside. Law enforcement officials discovered the third female in the agent's apartment, the border patrol said. The FBI is not identifying the agent.",Crime and Punishment,7.0,en
Ruben Navarrette: Boston Marathon bombing isn't an immigration story,Security and Defense,8.0,en
"Of course, there were, and have always been, WASPs who committed crimes.",Crime and Punishment,7.0,en
Bay Area immigrants tell their stories of life in America,Cultural Identity,11.0,en
"Have immigration papers ready, but watch out for scammers, San Jose audience told.","Legality, Constitutionality, Jurisdiction",5.0,en
"There are plenty of places you can get legitimate help, California Deputy Attorney General Marisol Leon told the crowd, many of whom turned out because they may qualify under one of the president's two immigration actions.","Legality, Constitutionality, Jurisdiction",5.0,en
calling on legislators to approve two bills aimed at providing coverage for all immigrants illegally in the country.,Policy Prescription and Evaluation,6.0,en
Bay Area immigration activists call for putting off deportation,Public Sentiment,12.0,en
"They just need to seek the right kind of help, immigrant rights attorneys say.","Legality, Constitutionality, Jurisdiction",5.0,en
"Asked if Trump should follow through on campaign pledges to end DACA, Ryan told WCLO in his hometown of Janesville, Wisconsin: I actually dont think he should do that. I believe that this is something that Congress has to fix.",Political,13.0,en
"Garcia Zarate has pleaded not guilty, and his lawyers are expected to argue that the shooting was an accident  a single shot that ricocheted off the pier into Steinles back, based on ballistics evidence. The prosecution will try to convince jurors that Garcia Zarate shot recklessly at people.
","Legality, Constitutionality, Jurisdiction",5.0,en
"Reports of ICE immigration 'sweeps' spark LA protest, demands for answers
",Public Sentiment,12.0,en
"Group of Young Immigrants Seeks a Direct Path to Citizenship for All, Regardless of Age",Fairness and Equality,4.0,en
"Paid Notice: Deaths ZOLBERG, ARISTIDE R.",Other,15.0,en
Push to Include Gay Couples in Immigration Bill,Fairness and Equality,4.0,en
This has been a good year for gay rights advocates -- with public opinion shifting in their favor and same-sex marriage advancing in the states -- but not when it comes to immigration.,Cultural Identity,11.0,en
Am I an 'Immigrant Writer'?,Cultural Identity,11.0,en
"On Immigration, a Glimpse of the Devilish Details",Policy Prescription and Evaluation,6.0,en
Mexican New Yorkers Are More Likely to Live in Poor Households,Fairness and Equality,4.0,en
Letters; Make employers responsible for undocumented workers,Economic,1.0,en
"After Recess, House Democrats Seek Path Forward on Immigration",Political,13.0,en
INS Reviews Status of Turk Detained on Plane,Crime and Punishment,7.0,en
"Almost 60 percent of voters supported upholding the ordinance in a special election in Fremont, Neb.
",Political,13.0,en
"Searching for the Life That Belonged to a Body
",Other,15.0,en
The cost of deploying the National Guard was estimated at $12 million a month,Economic,1.0,en
"At the top of their list of potential targets are politicians like Senator John McCain of Arizona, a proponent of an immigration overhaul. Their fantasy candidate: Sarah Palin, Mr. McCain's former running mate, who now spends much of the year at her home in Scottsdale, Ariz. Two prominent conservative activists, who spoke anonymously to reveal private discussions, said leading Tea Party figures planned to reach out to Ms. Palin to see if she was interested in running against Mr. McCain.",Political,13.0,en
"And just like that, another immigrant family found itself in a bewildering conflict with the laws of one culture because of the customs of its own.",Cultural Identity,11.0,en
Affordable Care Act,Health and Safety,9.0,en
Why Are Cubans So Special?,Other,15.0,en
"Greeting Ms. Praeli and the others privately before the ceremony, Mr. Obama kissed her on a cheek. ''We're old friends,'' he told the surprised group.",Cultural Identity,11.0,en
Visas for Foreign Workers,"Legality, Constitutionality, Jurisdiction",5.0,en
"Dangers for Transgender Inmates
",Health and Safety,9.0,en
Latinos and Politics,Cultural Identity,11.0,en
"Three years ago, high-level Republicans declared that after losing the popular vote in five of the past six presidential elections, the party needed to appeal more to Latinos to win the White House. Immigration was a threshold issue.",Political,13.0,en
More than a dozen Hispanic agents have filed a Federal suit accusing the Immigration and Naturalization Service of discrimination so widespread that it impedes their careers and interrupts their daily work.,"Legality, Constitutionality, Jurisdiction",5.0,en
"The headlines are blazing, Twitter is lit up, the political press is all hot for the kind of story it loves to tell: two huge celebrities attacking each other.
",Cultural Identity,11.0,en
An Immigrant's Four-Year Fight to Become a Lawyer Ends in Celebrations,Quality of Life,10.0,en
HATE MAIL FOLLOWS ARTICLE ON HER IMMIGRANT KIDS' TEACHER TARGETED,Public Sentiment,12.0,en
The Immigrants Who Oppose Sanctuary,Public Sentiment,12.0,en
"At first blush, making Howard County a sanctuary for undocumented immigrants had seemed a natural move: The county has twice as many Democrats as Republicans and a highly educated population, full of scientists and engineers. One in five residents was born abroad.
",Cultural Identity,11.0,en
"Richard Byrne first saw the posters in his Washington, D.C., neighborhood on Thursday morning as he walked to a commuter train station.
",Cultural Identity,11.0,en
President Wants a Buffer for Migrants?,Political,13.0,en
Scourge of the Black Hand,Cultural Identity,11.0,en
President Trump promised in the campaign.,Political,13.0,en
37 PLANT WORKERS ARRESTED,Crime and Punishment,7.0,en
"In the end, the Legislature's attempt to stop the effort failed by one vote, and Phoenix was able to move forward, he said.
",Political,13.0,en
Immigrants in Court,"Legality, Constitutionality, Jurisdiction",5.0,en
McCain praises Obama's immigration speech; ,Political,13.0,en
Senators feel need to limit what hot-button issues to support,Political,13.0,en
The keys to a knowledge economy,Economic,1.0,en
"While the ad doesn't take a stand on the Senate bill -- instead urging them to merely support ""conservative immigration reforms"" -- the Chamber as an organization has endorsed the Senate bill and worked toward its passage.
",Political,13.0,en
"Dan Pfeiffer, a senior adviser to President Obama, tweeted a link to an editorial in La Opinion, a Southern California newspaper, that was critical of Cantor's proposal. The piece ""nails the cruel hypocrisy of the GOP immigration plan: allow some kids to stay but deport their parents,"" Pfeiffer wrote.
",Political,13.0,en
"Immigrants' experiences,in their own words",Quality of Life,10.0,en
No harassing the undocumented,Fairness and Equality,4.0,en
"The OECD found that the fiscal effect of immigration is small, generally not pushing a country's gross domestic product more than 0.5 percent in either direction. According to the report, immigration was a net contributor to the U.S. economy in 2011 and increased GDP by 0.03 percentage points.",Economic,1.0,en
"The dispute pits business owners, who claim that they cannot find enough Americans to clean rooms or hang drywall, against labor leaders who are trying to protect U.S. jobs and wages, and conservatives, who want to restrict legal immigration and punish undocumented immigrants.
",Economic,1.0,en
"Amid the scandal-mania, it has gone somewhat under the radar that the Florida state director of Hispanic outreach for the Republican National Committee, Pablo Pantoja, recently resigned his position and left the GOP. Indeed, Pantoja changed his party affiliation to Democrat.
",Political,13.0,en
"The deal is expected to secure at least a dozen more Republican ""yes"" votes for the measure and could help ensure its passage by the sizable margin that proponents have said they need to make it viable in the House.
",Political,13.0,en
"But supporters say the chances of immigration legislation advancing in the GOP-controlled House remain a source of concern, and that concern has shaped the Senate negotiations from the outset.",Political,13.0,en
"The chances of a comprehensive deal passing Congress remain doubtful, advocates cautioned, and they worry that the legislative process will spill into 2014, presenting new complications in a year when lawmakers face reelection battles.
",Political,13.0,en
"NEW RULES CLARIFY WHICH WELFARE PROGRAMS IMMIGRANTS CAN APPLY FOR
",Policy Prescription and Evaluation,6.0,en
Recent signals from House Republican leaders that they will pursue their own vision of immigration reform have presented the White House with an opening to achieve a major legislative deal this year that has eluded lawmakers for decades.,Political,13.0,en
"The man, who told police he was in the country illegally, faces charges of sexual battery and false imprisonment.",Crime and Punishment,7.0,en
"Obama visits 1776, calls on Congress to revive immigration reform",Political,13.0,en
Responding to Obama's immigration edicts,Public Sentiment,12.0,en
"As Obama weighs moves on immigration, issue is splintering Democrats",Political,13.0,en
"The three regional presidents and many Democrats in the United States demand more aid, arguing that the situation is a refugee crisis rooted in U.S. neglect of the region, which has led to growing gang violence. Meanwhile, many Republicans say that the crisis is due to lenient U.S. immigration policies and that most migrants are primarily seeking economic opportunity. Here are some myths from all sides of the debate.
",Political,13.0,en
Map: The counties that have received the most undocumented immigrant children,Cultural Identity,11.0,en
"The crisis marks another immigration-related political dilemma for President Obama and has been seized on by Republicans as an argument against legislation to allow millions of undocumented immigrants to remain in the country legally. It could also hamper Obama's ability to meet the demands of his liberal base by using executive authority to ease enforcement policies if Congress fails to act.
",Political,13.0,en
Keep a U.S. tradition going,Cultural Identity,11.0,en
"Majorities of major religious groups say the same, including white evangelical Protestants (56 percent), white mainline Protestants (67 percent), minority Protestants (74 percent) and Catholics (75 percent), as well as the religiously unaffiliated (75 percent).
",Morality,3.0,en
"The votes held late Friday - a rare occurrence any time of the year on Capitol Hill - capped a week of turmoil in the GOP ranks prompted by fierce opposition from the party's conservative members to doing anything that could be perceived as an endorsement of Obama's current immigration policy. With conservatives threatening to withhold support, top leaders abruptly withdrew border security legislation Thursday afternoon and announced plans to leave Washington without acting. Infuriated, several GOP moderates confronted Speaker John A. Boehner (R-Ohio) and Majority Leader Kevin McCarthy (R-Calif.) on the House floor, forcing them to recalibrate and cancel plans to begin the recess.
",Political,13.0,en
A Timeline of key events,Cultural Identity,11.0,en
Warner: Obama made right call on immigration,Political,13.0,en
Immigration is now President Obama's worst issue;,Political,13.0,en
"The people receiving the warnings have already been asked, on average, five to seven times by a federal contractor by phone, email or mail to furnish documents, according to a spokesman for the Centers for Medicare and Medicaid Services,the branch of the Health and Human Services Department that oversees the federal insurance marketplace.",Health and Safety,9.0,en
"Sen. Robert Menendez (D-N.J.), the highest-ranking Latino lawmaker in Congress and chairman of the Senate Foreign Relations Committee, said the president shouldn't wait.",Political,13.0,en
Heads of Pr. George's schools named,Other,15.0,en
"Foreigners who have committed serious crimes in their home countries are ineligible for refugee status here regardless of the risk of persecution they face if deported, the Supreme Court ruled unanimously today.","Legality, Constitutionality, Jurisdiction",5.0,en
"The case before the Court involved immigration officials' efforts to deport a former student leader in Guatemala who had led demonstrations that included forcing passengers off buses and then burning the empty buses to protest rising fares. The Guatemalan, Juan Anibal Aguirre-Aguirre, argued in seeking asylum and a ""withholding of deportation,"" a form of administrative relief, that his actions were political and not criminal.","Legality, Constitutionality, Jurisdiction",5.0,en
Heading toward a budget deal,Economic,1.0,en
"The National Conference of State Legislatures said in May that at least 18 states, including Maryland, allow undocumented students to pay in-state tuition. In addition, Virginia Attorney General Mark R. Herring announced in April that students protected through the DACA program would be eligible for in-state tuition.
",Policy Prescription and Evaluation,6.0,en
Herring backs releasing migrants,Political,13.0,en
"Nationwide, at least 4 million such parents could benefit from such a policy, and states with large numbers of illegal immigrants - led by California, with 2.45 million, and followed by Florida, New York and New Jersey, each with over half a million - would be the most heavily affected by a presidential order.",Cultural Identity,11.0,en
while stopping deportations that take illegal immigrant parents away from their children,Crime and Punishment,7.0,en
One big challenge in Obama's immigration plan? ,Political,13.0,en
When your mom and dad are undocumented,Quality of Life,10.0,en
Obama braces for immigration battle with GOP,Political,13.0,en
Republican leaders hope to contain outrage in the ranks over Obama immigration moves,Political,13.0,en
"For Republicans the roiling debate over the president's decision is not only a fight with the White House, but a test of whether they can contain some of the unhelpful passions among their swelling majorities in both chambers. The task is keeping on-message and away from the controversial and sometimes offensive comments that have traditionally hindered attempts to bolster support for the party among Hispanics.
",Political,13.0,en
The president said he acted after Congress failed to approve a comprehensive immigration reform bill last summer.,Political,13.0,en
DHS budget brinkmanship could leave local governments in the lurch,Economic,1.0,en
Top Republicans disagree on how to fund Homeland Security Department,Political,13.0,en
Common sense on immigration,Policy Prescription and Evaluation,6.0,en
"Trump comes closest to having a point in making this case, although the case - that immigration harms the worst-off citizens - does not justify the remedy he proposes.",Policy Prescription and Evaluation,6.0,en
"Trump has devised a family-friendly solution: He'd deport the children, too, their citizenship be damned (more precisely, if Trump gets his way, revoked).
",Policy Prescription and Evaluation,6.0,en
A pass for criminals,Crime and Punishment,7.0,en
Volunteer lawyers witnessed countless cases of coercion and denial of due process while fighting obstacles thrown up by the federal government to block those pro bono efforts.,"Legality, Constitutionality, Jurisdiction",5.0,en
At a time when the issue of immigration has become increasingly contentious in the wake of GOP presidential candidate Donald Trump's political rise,Political,13.0,en
"In the back area of a Fairfax County auto dealership, a crew of mostly undocumented workers provides a snapshot of the challenges that Virginia faces with its steadily transforming economy.
",Economic,1.0,en
"Leaders of the multidenominational Sanctuary Movement, which has sheltered at least 10 immigrants from deportation over the past 18 months, joined in the criticism Friday, ",Public Sentiment,12.0,en
"This time, the justices will confront the fundamental tension of the Obama years: whether the president is using the substantial powers of his office to propel the nation past political gridlock or whether he has ignored constitutional boundaries to unilaterally impose prescriptions that require congressional approval.","Legality, Constitutionality, Jurisdiction",5.0,en
Cuban Boy's Father Meets INS Officials In Havana,"Legality, Constitutionality, Jurisdiction",5.0,en
Convention Notebook,Other,15.0,en
Clinton launches program to enlist 'dreamers' to boost voter turnout in their communities,Political,13.0,en
" do not have the right to vote,","Legality, Constitutionality, Jurisdiction",5.0,en
Donald Trump's moment of racial reckoning has arrived,Fairness and Equality,4.0,en
"To accomplish that goal, he said he would triple the number of Immigration and Customs Enforcement agents and create a ""new special deportation task force"" to track the most serious security threats.",Security and Defense,8.0,en
Trump flunks his own 'extreme vetting' test,Security and Defense,8.0,en
CASTRO ISSUES ULTIMATUM ON RETURN OF RESCUED BOY; HE WARNS OF MASS PROTEST IF YOUTH IS NOT RETURNED TO CUBA WITHIN 72 HOURS,External Regulation and Reputation,14.0,en
The wrong turn on immigration,Policy Prescription and Evaluation,6.0,en
"The morning after Donald Trump once again embraced his hard-line immigration posture in a shouted speech, at least four members of his two-week-old Hispanic advisory council said they might not vote for the Republican presidential nominee and warned that his harsh rhetoric would cost him the election.",Political,13.0,en
Texas and Arizona can teach the GOP a lesson,Political,13.0,en
"according to the latest University of Texas/Texas Tribune Poll. ... While 93 percent of Democrats support Clinton, 83 percent of Republicans and 46 percent of independents support Trump. Only 19 percent of independents said they support Clinton. And there is a big divide on racial and ethnic lines: Trump led Clinton 57 percent to 28 percent among white voters, but Clinton led 95 percent to 4 percent among black voters and 56 percent to 33 percent among Hispanic voters.",Public Sentiment,12.0,en
"Nebraska school urges students not to fly American flags on their cars, 'out of an abundance of caution'",Health and Safety,9.0,en
support defense of those facing deportation,"Legality, Constitutionality, Jurisdiction",5.0,en
Still others are responding to the risk that collaboration with federal immigration officials could lead to racial profiling and civil liberties violations.,Fairness and Equality,4.0,en
America's immigration courts are a diorama of dysfunction,"Legality, Constitutionality, Jurisdiction",5.0,en
"Here's how the world is responding to Trump's ban on refugees, travelers from 7 Muslim nations",External Regulation and Reputation,14.0,en
"SAG Awards: From Julia Louis-Dreyfus to Mahershala Ali, here are the many (many) political statements",Cultural Identity,11.0,en
"
""My political views don't lean to one side or another,"" he says.
",Political,13.0,en
"""Do we stand up for human rights now? Or do we act like zebras on the Serengeti, hoping the lion eats us last?"" said Rigby, 66, the longtime minister of one of Austin's most liberal houses of worship. ""People of good conscience,"" he said, must put themselves between asylum seekers and ""harm's way.""
",Morality,3.0,en
"Now, law-abiding immigrants are being forced into jails and deportation proceedings for solitary minor crimes committed up to 20 or 30 years ago.",Crime and Punishment,7.0,en
"""In 1987, they said the charge would be expunged from my record. I thought it was all over,"" he said. ""But at the [Kennedy] airport, they shackled my feet and waist like I was the Unibomber. I was forced to carry my hand luggage shackled. They chained me to a bench.""",Crime and Punishment,7.0,en
"Restaurants, schools close in 'Day Without Immigrants' protest;",Public Sentiment,12.0,en
"Scores of restaurants in Washington, Minneapolis, New York, Phoenix and beyond shuttered for the day. A handful of day-care centers and D.C. charter schools, including Next Step and Latin American Montessori Bilingual, closed for the day.
",Economic,1.0,en
"In Silicon Valley brain drain, Vancouver stands to benefit",External Regulation and Reputation,14.0,en
choosing not to respond to the federal court ruling against President Trump's immigration ban in a move that underscores how the controversial executive order continues to vex the president's party.,"Legality, Constitutionality, Jurisdiction",5.0,en
Fear-mongering over raids,Security and Defense,8.0,en
"Of those, 62,000 people had committed, at some point during their residence in the United States, one of the crimes that are grounds for deportation. The agency said that about half of those deported had been convicted on drug charges. Most of the others had been convicted of assault, burglary or violating immigration laws. Almost 115,000 people were deported or turned away because they were in the country illegally or had tried to enter with false documents.",Crime and Punishment,7.0,en
"A new Gallup poll brings some encouraging news. Solid majorities of Americans disapprove of all of the major moves on immigration that President Trump has made since taking office:

* 60 percent of Americans disapprove of Trump's call for moving forward with a wall on the Mexican border, versus only 38 percent who approve.
",Public Sentiment,12.0,en
may be deepening this cultural and educational schism.,Cultural Identity,11.0,en
Trump's Cabinet has to work as a cleanup crew,Political,13.0,en
"""Immigrants aren't the principal reason wages haven't gone up; those decisions are made in the boardrooms that all too often put quarterly earnings over long-term returns,""",Economic,1.0,en
"Of those, a large portion are illegal","Legality, Constitutionality, Jurisdiction",5.0,en
"""You know you're winning the battle when your opponents try to shut you down,"" Stewart told the crowd.
",Political,13.0,en
has fueled questions about their enrollment in the public high school.,Public Sentiment,12.0,en
The Trump disciple vs. the 'illegals',Political,13.0,en
The CIS is no love group,Cultural Identity,11.0,en
"We must do better for these families by implementing holistic immigration policies. Continuing on our current path will not deter asylum seekers, but it makes each of us complicit in perpetuating violence against innocent women and children.
",Policy Prescription and Evaluation,6.0,en
Visas for seasonal work could double,"Legality, Constitutionality, Jurisdiction",5.0,en
Letter highlights battle for credibility in the national immigration debate,Political,13.0,en
Immigrant-bashing over a crime that didn't happen,Fairness and Equality,4.0,en
"Noting that there were ""complex jurisdictional and due process questions"" involved in the case, Judge Leonard Garth, in the Federal Court of Appeals for the Third Circuit, stayed a lower-court order that the immigrant, Hany Kiareldeen, be immediately released from jail in Hudson County, N.J.","Legality, Constitutionality, Jurisdiction",5.0,en
"On Wednesday, Judge William H. Walls of Federal District Court issued a forceful ruling that Mr. Kiareldeen's detention violated basic due-process rights in the Constitution, and ordered his release. But Judge Garth blocked that order after the Federal Immigration and Naturalization Service challenged the jurisdiction of the District Court in the case.","Legality, Constitutionality, Jurisdiction",5.0,en
"In the Post-Kaiser poll, rural residents are almost three times as likely as city dwellers to consider immigrants a burden to the United States - 42 percent vs. 16 percent.
",Public Sentiment,12.0,en
"Rural residents are also more likely to say that recent immigrants have different values than their own - 50 percent, compared with 39 percent of urban residents.
",Public Sentiment,12.0,en
Building bridges between immigrants and communities,Cultural Identity,11.0,en
Often locals worry that newcomers will take their jobs.,Economic,1.0,en
"On Wednesday, in the first decision in the country to find the government's use of secret evidence against a detained immigrant unconstitutional, U.S. District Judge William H. Walls ordered Kiareldeen released. The same day, attorneys for the Immigration and Naturalization Service got a temporary stay to keep him in jail.","Legality, Constitutionality, Jurisdiction",5.0,en
"""Properly documented and potentially less than properly documented are all fearful of being separated from their families, many with small children,"" Singleton wrote in a Facebook post Saturday, a day after their departure. ""Many went home to pack up and leave.""
",Quality of Life,10.0,en
'Honor our contract': Lawmakers press Trump not to deport foreign-born military recruits,Political,13.0,en
who has made border security a top priority.,Security and Defense,8.0,en
"Seven weeks ago, Attorney General Jeff Sessions was left for dead politically. President Trump had publicly berated him, called him beleaguered and weak, and left him twisting in the wind. Pundits predicted Trump would soon fire him, or he would be forced to step down.
",Political,13.0,en
"Immigrant rights advocates condemned a decision that they said would plunge thousands of families into uncertainty.
",Public Sentiment,12.0,en
"PRIMARY
",Quality of Life,10.0,en
Federal officials on Friday released a 10-year-old girl with cerebral palsy who was detained in Texas on Oct. 25 after undergoing surgery because she was an undocumented immigrant traveling without her parents.,Health and Safety,9.0,en
The Trump administration released a list of hard-line immigration principles late Sunday that threaten to derail a deal in Congress to allow hundreds of thousands of younger undocumented immigrants to remain in the country legally.,Political,13.0,en
Cultural icons from former president Barack Obama to Kim Kardashian West have sent messages of support.,Cultural Identity,11.0,en
"""He's not advocating for a shutdown in any way",Political,13.0,en
Immigration bill tackles borders,Security and Defense,8.0,en
Hispanics true blue again for Obama,Political,13.0,en
"Immigration order helps Asians and Africans, too",Fairness and Equality,4.0,en
"Chances are that Republican lawmakers  who give in will lose their seats, and the rest will resist. The demagoguery created by the GOP will not dissipate in one election cycle; it's going to take at least a decade if not longer.",Political,13.0,en
The Guatemala citizen is also worried about what would happen if she is arrested and possibly deported,Crime and Punishment,7.0,en
 They're blocking a national consensus for changes that would blend a path to legal status for the estimated 11 million undocumented people in the USA with tough enforcement and other changes to discourage future waves on illegal immigration.,Policy Prescription and Evaluation,6.0,en
"On the other end, we saw several GOP candidates rebuking Trump.",Political,13.0,en
Why are we deporting heroes?,Morality,3.0,en
"More than 600,000 foreign visitors overstayed visas",Crime and Punishment,7.0,en
"While border security infrastructure is important to stemming the flow of illegal immigration and protecting national security, it is just one component of an overall strategy. Equally important, we must give people reasons not to cross our borders illegally in the first place.
",Policy Prescription and Evaluation,6.0,en
"Most importantly, the signers stressed the moral obligation of the United States to protect those undocumented immigrants, calling an end of the program ""senselessly cruel.""
",Morality,3.0,en
Georgia business leaders,Economic,1.0,en
Mayor backs Obama plan,Political,13.0,en
"Among those who were arrested are gang members and people convicted of driving under the influence or committing domestic violence. They will now face deportation.
",Crime and Punishment,7.0,en
"""It's great to have the studio back, even better and nicer and more convenient for our listeners, "" said Hussien Mohamed, founder and executive director of Sagal Radio (The Voice of New Americans) on AM 1420, who has lived in Atlanta since 1986. The station is in a plain-looking set of office buildings in Clarkston, a city that over the years has seen unparalleled change as more refugees and immigrants moved to the area.

Listeners have become neighbors, and Mohamed said it's not unusual to have people casually drop by the second-floor studio to meet the voices behind the mic.

Sagal Radio is a community-based nonprofit that broadcasts radio programs every Friday, Saturday and Sunday in six different languages --- English, Somali, Amharic, Karen, Bhutanese/Nepali and Swahili. Programs are broadcast in various languages at different times during those days. It also streams online. People can also listen by dialing 832-551-5083 or by downloading the Sagal Radio app on Android phones.
",Cultural Identity,11.0,en
121 caught in federal raids,Crime and Punishment,7.0,en
GOP goal: Toughen immigration laws,Political,13.0,en
"Many Americans need a culprit to blame for the things they don't like about their lives or about the ways society is changing, and for at least a century and a half, a favorite culprit has been immigrants.",Cultural Identity,11.0,en
Amnesty for Illegal Immigrants?,"Legality, Constitutionality, Jurisdiction",5.0,en
